afi_hash64;fkFechaCreacionPQR;descCanalRadicacion;descTema;descSexo;edadAfiliado;descCiudadUbicacion;descSegmentoAfiliado;EstadoPO;EstadoPV;EstadoCES;ultimoIBC;valorIngresos;IndicadorUsaClave;descCicloVida;TieneEmail;idAfiliadoTieneClave;descRegional;descOcupacion
00224e970922acf58fc7645a287fc10043c4dff789;43581;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;20;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1811247;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff790;43691;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;18;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1530492;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff791;43764;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;49;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2623155;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff792;43982;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;34;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2489528;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff793;43711;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;54;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2000684;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff794;43796;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2608810;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff795;43975;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1112038;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff796;43589;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;56;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2191064;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff797;43525;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;43;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1870340;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff798;43589;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1312119;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff799;43908;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;20;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2658702;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff800;43775;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;871005;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff801;43559;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1503577;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff802;43956;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1618643;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff803;43569;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;56;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1866104;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff804;43559;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2603573;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff805;43904;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;951699;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff806;43617;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;40;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2984391;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff807;43608;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1712812;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff808;43500;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2462456;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff809;43889;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1965647;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff810;43837;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1356194;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff811;43940;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;29;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1430531;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff812;43769;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;51;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2723944;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff813;43612;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1356984;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff814;43786;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2615429;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff815;43500;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;38;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1224040;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff816;43656;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1353494;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff817;43709;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;48;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;994277;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff818;43493;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;59;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2510541;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff819;43870;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1639872;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff820;43701;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2541519;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff821;43635;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;30;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;839706;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff822;43933;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1268900;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff823;43485;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;54;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1083376;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff824;43591;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;53;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2281707;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff825;43573;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2456644;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff826;44006;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2656539;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff827;43869;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;44;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1261090;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff828;43726;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;60;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1979890;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff829;43748;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1649096;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff830;43912;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;30;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1674621;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff831;43544;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1136926;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff832;43472;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;42;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1113995;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff833;43675;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;25;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2118086;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff834;43577;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2549167;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff835;43979;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1631356;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff836;43909;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2406096;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff837;43725;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2191200;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff838;43541;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;54;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1701772;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff839;43591;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1604661;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff840;44012;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;58;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2365267;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff841;43598;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;23;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1642460;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff842;43504;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2569750;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff843;43938;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;46;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2546913;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff844;43640;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1287022;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff845;43558;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1923193;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff846;43863;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;58;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2549653;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff847;43722;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;33;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1239561;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff848;43664;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;52;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;809043;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff849;43483;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;35;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2209395;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff850;43946;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;18;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1675389;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff851;43942;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;20;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2211512;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff852;43900;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;38;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1887676;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff853;43607;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;22;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1671764;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff854;43527;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;51;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1261192;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff855;43664;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;30;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2408701;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff856;43692;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;60;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1192014;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff857;43647;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;47;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2190801;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff858;43845;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;915832;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff859;43956;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;60;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1348402;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff860;43969;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;49;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2638395;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff861;43589;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;60;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2751575;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff862;43957;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1000239;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff863;43824;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;54;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1924278;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff864;43864;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;942916;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff865;43903;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1146316;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff866;43895;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;23;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1673862;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff867;43936;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;46;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1372867;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff868;43521;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;22;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1761214;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff869;43887;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;32;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2871275;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff870;43527;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2136281;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff871;43871;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;823044;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff872;43891;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;35;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1315200;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff873;43708;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;20;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2293862;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff874;43944;OFICINA VIRTUAL;ASESORÍA PENSIONAL;MASCULINO;38;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2809280;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
